date       ,oven_id ,layer_id ,lamp_id              ,anomaly_accumulation_hour ,relative_days ,relative_days_bias ,hour_bias ,power_setup ,in_temperature ,out_temperature ,A_temperature ,B_temperature ,anomaly_total_number
2022-05-30 ,      0 ,      11 ,108                  ,       7992.0             ,          154 ,                15 ,      287 ,       70.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   1
2022-05-31 ,      0 ,      11 ,65_68                ,       7998.0             ,          155 ,                 1 ,        6 ,       70.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   2
2022-06-06 ,      0 ,      11 ,31_54_102            ,       8103.0             ,          161 ,                 6 ,      105 ,       75.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   3
2022-06-14 ,      0 ,      11 ,24_43_81             ,       8222.0             ,          169 ,                 8 ,      119 ,       75.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   3
2022-06-22 ,      0 ,      11 ,51_118               ,       8358.0             ,          177 ,                 8 ,      136 ,       75.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   2
2022-07-12 ,      0 ,      11 ,28_34                ,       8621.0             ,          197 ,                20 ,      263 ,       75.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   2
2022-07-18 ,      0 ,      11 ,50_65_111            ,       8692.0             ,          203 ,                 6 ,       71 ,       75.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   3
2022-08-15 ,      0 ,      11 ,18_76_92             ,       8970.0             ,          231 ,                28 ,      278 ,       75.5 ,          20.0 ,           24.6 ,         29.6 ,         25.9 ,                   3
2022-01-04 ,      0 ,      12 ,47_87_110            ,       5129.0             ,            8 ,                25 ,      377 ,       59.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   3
2022-02-19 ,      0 ,      12 ,64_77_79             ,       6050.0             ,           54 ,                46 ,      921 ,       63.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   3
2022-03-26 ,      0 ,      12 ,54_17                ,       6771.0             ,           89 ,                35 ,      721 ,       65.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-04-16 ,      0 ,      12 ,100_51_42            ,       7108.0             ,          110 ,                21 ,      337 ,       70.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   3
2022-05-02 ,      0 ,      12 ,34_40                ,       7417.0             ,          126 ,                16 ,      309 ,       70.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-05-15 ,      0 ,      12 ,36_107               ,       7668.0             ,          139 ,                13 ,      251 ,       70.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-05-31 ,      0 ,      12 ,31_45_55             ,       7982.0             ,          155 ,                16 ,      314 ,       70.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   3
2022-06-23 ,      0 ,      12 ,27_119               ,       8434.0             ,          178 ,                23 ,      452 ,       75.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-07-04 ,      0 ,      12 ,5_116                ,       8554.0             ,          189 ,                11 ,      120 ,       75.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-07-30 ,      0 ,      12 ,24_28                ,       8774.0             ,          215 ,                26 ,      220 ,       75.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-08-06 ,      0 ,      12 ,75_89                ,       8853.0             ,          222 ,                 7 ,       79 ,       75.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   2
2022-08-29 ,      0 ,      12 ,66_89_91             ,       9092.0             ,          245 ,                23 ,      239 ,       80.5 ,          20.0 ,           24.6 ,         26.9 ,         25.9 ,                   3
2022-02-03 ,      0 ,      13 ,26_58_106            ,       6060.098011061476  ,           38 ,                25 ,      377 ,       63.5 ,          20.0 ,           24.6 ,         27.7 ,         27.0 ,                   3
2022-03-15 ,      0 ,      13 ,10_49_83             ,       6718.851467772814  ,           78 ,                40 ,      658 ,       65.5 ,          20.0 ,           24.6 ,         27.7 ,         27.0 ,                   3
2022-04-26 ,      0 ,      13 ,36_17_66             ,       7332.0             ,          120 ,                42 ,      613 ,       70.5 ,          20.0 ,           24.6 ,         27.7 ,         27.0 ,                   3
2022-05-30 ,      0 ,      13 ,40_43_46             ,       7972.0             ,          154 ,                34 ,      640 ,       70.5 ,          20.0 ,           24.6 ,         27.7 ,         27.0 ,                   3
2022-06-23 ,      0 ,      13 ,42_93_107            ,       8486.0             ,          178 ,                24 ,      514 ,       75.5 ,          20.0 ,           24.6 ,         27.7 ,         27.0 ,                   3
2022-08-03 ,      0 ,      13 ,6_85_121             ,       8922.0             ,          219 ,                41 ,      436 ,       75.5 ,          20.0 ,           24.6 ,         27.7 ,         27.0 ,                   3
2022-02-03 ,      0 ,      14 ,60_109               ,       5620.0             ,           38 ,                25 ,      377 ,       61.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   2
2022-03-23 ,      0 ,      14 ,28_78_93             ,       6612.0             ,           86 ,                48 ,      992 ,       65.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-04-09 ,      0 ,      14 ,40_75_110            ,       6897.0             ,          103 ,                17 ,      285 ,       65.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-04-18 ,      0 ,      14 ,24_67_75             ,       7025.0             ,          112 ,                 9 ,      128 ,       70.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-05-14 ,      0 ,      14 ,18_20_37_57          ,       7512.0             ,          138 ,                26 ,      487 ,       70.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   4
2022-06-02 ,      0 ,      14 ,5_34_38              ,       7896.0             ,          157 ,                19 ,      384 ,       70.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-06-06 ,      0 ,      14 ,26_45_74             ,       7959.0             ,          161 ,                 4 ,       63 ,       70.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-06-10 ,      0 ,      14 ,42_92_108            ,       8023.0             ,          165 ,                 4 ,       64 ,       75.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-06-16 ,      0 ,      14 ,2_22_59              ,       8118.0             ,          171 ,                 6 ,       95 ,       75.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-06-27 ,      0 ,      14 ,36_65_83             ,       8361.0             ,          182 ,                11 ,      243 ,       75.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-08-10 ,      0 ,      14 ,9_79_112             ,       8720.0             ,          226 ,                44 ,      359 ,       75.5 ,          20.0 ,           24.6 ,         27.7 ,         25.8 ,                   3
2022-03-10 ,      0 ,      15 ,16_54_76             ,       6323.0             ,           73 ,                25 ,      377 ,       63.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-04-07 ,      0 ,      15 ,14_38_56             ,       6889.0             ,          101 ,                28 ,      566 ,       65.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-04-20 ,      0 ,      15 ,47_87_107            ,       7116.0             ,          114 ,                13 ,      227 ,       70.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-04-28 ,      0 ,      15 ,15_74_104            ,       7255.0             ,          122 ,                 8 ,      139 ,       70.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-05-04 ,      0 ,      15 ,55_77_98             ,       7350.0             ,          128 ,                 6 ,       95 ,       70.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-05-23 ,      0 ,      15 ,26_51_58             ,       7699.0             ,          147 ,                19 ,      349 ,       70.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-05-30 ,      0 ,      15 ,5_43_109             ,       7829.0             ,          154 ,                 7 ,      130 ,       70.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-06-11 ,      0 ,      15 ,6_19_57              ,       8064.0             ,          166 ,                12 ,      235 ,       75.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
2022-06-20 ,      0 ,      15 ,30_93_108            ,       8214.0             ,          175 ,                 9 ,      150 ,       75.5 ,          20.0 ,           24.6 ,         26.2 ,         27.0 ,                   3
